"","Fecha","Nivel06 (m)","Nivel10 (m)","Nivel14 (m)","Nivel18 (m)","Caudal (m^3/s)"
"12392",1984-12-04,NA,NA,NA,NA,34.8
"12393",1984-12-05,NA,NA,NA,NA,37.82
"12394",1984-12-06,NA,NA,NA,NA,38.42
"12395",1984-12-07,NA,NA,NA,NA,37.92
"12396",1984-12-08,NA,NA,NA,NA,37.89
"12397",1984-12-09,NA,NA,NA,NA,37.92
"12398",1984-12-10,NA,NA,NA,NA,38.26
"12399",1984-12-11,NA,NA,NA,NA,40.4
"12400",1984-12-12,NA,NA,NA,NA,40.54
"12401",1984-12-13,NA,NA,NA,NA,42.7
"12402",1984-12-14,NA,NA,NA,NA,45.16
"12403",1984-12-15,NA,NA,NA,NA,41.78
"12404",1984-12-16,NA,NA,NA,NA,42.43
"12405",1984-12-17,NA,NA,NA,NA,42.68
"12406",1984-12-18,NA,NA,NA,NA,42.82
"12407",1984-12-19,NA,NA,NA,NA,44.08
"12408",1984-12-20,NA,NA,NA,NA,46.04
"12409",1984-12-21,NA,NA,NA,NA,49.31
"12410",1984-12-22,NA,NA,NA,NA,58.29
"12411",1984-12-23,NA,NA,NA,NA,65.26
"12412",1984-12-24,NA,NA,NA,NA,65.92
"12413",1984-12-25,NA,NA,NA,NA,66.6
"12414",1984-12-26,NA,NA,NA,NA,66.63
"12415",1984-12-27,NA,NA,NA,NA,68.02
"12416",1984-12-28,NA,NA,NA,NA,70.86
"12417",1984-12-29,NA,NA,NA,NA,75.47
"12418",1984-12-30,NA,NA,NA,NA,74.66
"12419",1984-12-31,NA,NA,NA,NA,74.16
"12420",1985-01-01,NA,NA,NA,NA,69.76
"12421",1985-01-02,NA,NA,NA,NA,62.85
"12422",1985-01-03,NA,NA,NA,NA,56.61
"12423",1985-01-04,NA,NA,NA,NA,57.89
"12424",1985-01-05,NA,NA,NA,NA,61.27
"12425",1985-01-06,NA,NA,NA,NA,61.47
"12426",1985-01-07,NA,NA,NA,NA,60.47
"12427",1985-01-08,NA,NA,NA,NA,66.61
"12428",1985-01-09,NA,NA,NA,NA,68.35
"12429",1985-01-10,NA,NA,NA,NA,71.23
"12430",1985-01-11,NA,NA,NA,NA,68.64
"12431",1985-01-12,NA,NA,NA,NA,72.83
"12432",1985-01-13,NA,NA,NA,NA,73.23
"12433",1985-01-14,NA,NA,NA,NA,70.56
"12434",1985-01-15,NA,NA,NA,NA,73.68
"12435",1985-01-16,NA,NA,NA,NA,84.82
"12436",1985-01-17,NA,NA,NA,NA,78.64
"12437",1985-01-18,NA,NA,NA,NA,73.24
"12438",1985-01-19,NA,NA,NA,NA,73.91
"12439",1985-01-20,NA,NA,NA,NA,75.48
"12440",1985-01-21,NA,NA,NA,NA,83.56
"12441",1985-01-22,NA,NA,NA,NA,94.13
"12442",1985-01-23,NA,NA,NA,NA,90.32
"12443",1985-01-24,NA,NA,NA,NA,72.99
"12444",1985-01-25,NA,NA,NA,NA,70.62
"12445",1985-01-26,NA,NA,NA,NA,75.35
"12446",1985-01-27,NA,NA,NA,NA,83.91
"12447",1985-01-28,NA,NA,NA,NA,110.42
"12448",1985-01-29,NA,NA,NA,NA,109.8
"12449",1985-01-30,NA,NA,NA,NA,104.05
"12450",1985-01-31,NA,NA,NA,NA,92.42
"12451",1985-02-01,NA,NA,NA,NA,89.37
"12452",1985-02-02,NA,NA,NA,NA,87.53
"12453",1985-02-03,NA,NA,NA,NA,79.79
"12454",1985-02-04,NA,NA,NA,NA,77.56
"12455",1985-02-05,NA,NA,NA,NA,76.74
"12456",1985-02-06,NA,NA,NA,NA,73.67
"12457",1985-02-07,NA,NA,NA,NA,72.13
"12458",1985-02-08,NA,NA,NA,NA,67.66
"12459",1985-02-09,NA,NA,NA,NA,68.31
"12460",1985-02-10,NA,NA,NA,NA,65.4
"12461",1985-02-11,NA,NA,NA,NA,65.63
"12462",1985-02-12,NA,NA,NA,NA,63.21
"12463",1985-02-13,NA,NA,NA,NA,58.31
"12464",1985-02-14,NA,NA,NA,NA,56.46
"12465",1985-02-15,NA,NA,NA,NA,54.59
"12466",1985-02-16,NA,NA,NA,NA,52.99
"12467",1985-02-17,NA,NA,NA,NA,52.08
"12468",1985-02-18,NA,NA,NA,NA,49.92
"12469",1985-02-19,NA,NA,NA,NA,47.2
"12470",1985-02-20,NA,NA,NA,NA,45.53
"12471",1985-02-21,NA,NA,NA,NA,41.34
"12472",1985-02-22,NA,NA,NA,NA,39.04
"12473",1985-02-23,NA,NA,NA,NA,35.94
"12474",1985-02-24,NA,NA,NA,NA,35.22
"12475",1985-02-25,NA,NA,NA,NA,45.41
"12476",1985-02-26,NA,NA,NA,NA,47.67
"12477",1985-02-27,NA,NA,NA,NA,46.55
"12478",1985-02-28,NA,NA,NA,NA,47.76
"12479",1985-03-01,NA,NA,NA,NA,47.98
"12480",1985-03-02,NA,NA,NA,NA,46.48
"12481",1985-03-03,NA,NA,NA,NA,49.52
"12482",1985-03-04,NA,NA,NA,NA,44.52
"12483",1985-03-05,NA,NA,NA,NA,44.64
"12484",1985-03-06,NA,NA,NA,NA,40.75
"12485",1985-03-07,NA,NA,NA,NA,47.85
"12486",1985-03-08,NA,NA,NA,NA,54.87
"12487",1985-03-09,NA,NA,NA,NA,57.1
"12488",1985-03-10,NA,NA,NA,NA,58.58
"12489",1985-03-11,NA,NA,NA,NA,56.42
"12490",1985-03-12,NA,NA,NA,NA,72.02
"12491",1985-03-13,NA,NA,NA,NA,105.76
"12492",1985-03-14,NA,NA,NA,NA,113.01
"12493",1985-03-15,NA,NA,NA,NA,102.45
"12494",1985-03-16,NA,NA,NA,NA,108.04
"12495",1985-03-17,NA,NA,NA,NA,107.45
"12496",1985-03-18,NA,NA,NA,NA,103.65
"12497",1985-03-19,NA,NA,NA,NA,91.99
"12498",1985-03-20,NA,NA,NA,NA,87.52
"12499",1985-03-21,NA,NA,NA,NA,89.2
"12500",1985-03-22,NA,NA,NA,NA,91.58
"12501",1985-03-23,NA,NA,NA,NA,93.42
"12502",1985-03-24,NA,NA,NA,NA,88.04
"12503",1985-03-25,NA,NA,NA,NA,84.7
"12504",1985-03-26,NA,NA,NA,NA,76.61
"12505",1985-03-27,NA,NA,NA,NA,73.3
"12506",1985-03-28,NA,NA,NA,NA,70.43
"12507",1985-03-29,NA,NA,NA,NA,67.44
"12508",1985-03-30,NA,NA,NA,NA,66.96
"12509",1985-03-31,NA,NA,NA,NA,64.49
"12510",1985-04-01,NA,NA,NA,NA,62.36
"12511",1985-04-02,NA,NA,NA,NA,60.55
"12512",1985-04-03,NA,NA,NA,NA,57.7
"12513",1985-04-04,NA,NA,NA,NA,78.55
"12514",1985-04-05,NA,NA,NA,NA,73.1
"12515",1985-04-06,NA,NA,NA,NA,71.67
"12516",1985-04-07,NA,NA,NA,NA,79.12
"12517",1985-04-08,NA,NA,NA,NA,66.37
"12518",1985-04-09,NA,NA,NA,NA,61.01
"12519",1985-04-10,NA,NA,NA,NA,55.86
"12520",1985-04-11,NA,NA,NA,NA,52.66
"12521",1985-04-12,NA,NA,NA,NA,48.29
"12522",1985-04-13,NA,NA,NA,NA,47.15
"12523",1985-04-14,NA,NA,NA,NA,44.72
"12524",1985-04-15,NA,NA,NA,NA,43.13
"12525",1985-04-16,NA,NA,NA,NA,39.92
"12526",1985-04-17,NA,NA,NA,NA,39.09
"12527",1985-04-18,NA,NA,NA,NA,36.89
"12528",1985-04-19,NA,NA,NA,NA,36.3
"12529",1985-04-20,NA,NA,NA,NA,34.95
"12530",1985-04-21,NA,NA,NA,NA,34.26
"12531",1985-04-22,NA,NA,NA,NA,33.46
"12532",1985-04-23,NA,NA,NA,NA,32.29
"12533",1985-04-24,NA,NA,NA,NA,29.81
"12534",1985-04-25,NA,NA,NA,NA,28.84
"12535",1985-04-26,NA,NA,NA,NA,26.92
"12536",1985-04-27,NA,NA,NA,NA,39.64
"12537",1985-04-28,NA,NA,NA,NA,36.03
"12538",1985-04-29,NA,NA,NA,NA,26.85
"12539",1985-04-30,NA,NA,NA,NA,26.49
"12540",1985-05-01,NA,NA,NA,NA,NA
"12541",1985-05-02,NA,NA,NA,NA,NA
"12542",1985-05-03,NA,NA,NA,NA,NA
"12543",1985-05-04,NA,NA,NA,NA,NA
"12544",1985-05-05,NA,NA,NA,NA,NA
"12545",1985-05-06,NA,NA,NA,NA,NA
"12546",1985-05-07,NA,NA,NA,NA,NA
"12547",1985-05-08,NA,NA,NA,NA,NA
"12548",1985-05-09,NA,NA,NA,NA,NA
"12549",1985-05-10,NA,NA,NA,NA,NA
"12550",1985-05-11,NA,NA,NA,NA,NA
"12551",1985-05-12,NA,NA,NA,NA,NA
"12552",1985-05-13,NA,NA,NA,NA,NA
"12553",1985-05-14,NA,NA,NA,NA,NA
"12554",1985-05-15,NA,NA,NA,NA,NA
"12555",1985-05-16,NA,NA,NA,NA,NA
"12556",1985-05-17,NA,NA,NA,NA,NA
"12557",1985-05-18,NA,NA,NA,NA,NA
"12558",1985-05-19,NA,NA,NA,NA,NA
"12559",1985-05-20,NA,NA,NA,NA,NA
"12560",1985-05-21,NA,NA,NA,NA,NA
"12561",1985-05-22,NA,NA,NA,NA,NA
"12562",1985-05-23,NA,NA,NA,NA,NA
"12563",1985-05-24,NA,NA,NA,NA,NA
"12564",1985-05-25,NA,NA,NA,NA,NA
"12565",1985-05-26,NA,NA,NA,NA,NA
"12566",1985-05-27,NA,NA,NA,NA,NA
"12567",1985-05-28,NA,NA,NA,NA,NA
"12568",1985-05-29,NA,NA,NA,NA,NA
"12569",1985-05-30,NA,NA,NA,NA,NA
"12570",1985-05-31,NA,NA,NA,NA,NA
"12571",1985-06-01,NA,NA,NA,NA,26.32
"12572",1985-06-02,NA,NA,NA,NA,25.85
"12573",1985-06-03,NA,NA,NA,NA,25.52
"12574",1985-06-04,NA,NA,NA,NA,25.03
"12575",1985-06-05,NA,NA,NA,NA,25.32
"12576",1985-06-06,NA,NA,NA,NA,24.87
"12577",1985-06-07,NA,NA,NA,NA,24.23
"12578",1985-06-08,NA,NA,NA,NA,25.99
"12579",1985-06-09,NA,NA,NA,NA,25.36
"12580",1985-06-10,NA,NA,NA,NA,24.71
"12581",1985-06-11,NA,NA,NA,NA,24.38
"12582",1985-06-12,NA,NA,NA,NA,24.71
"12583",1985-06-13,NA,NA,NA,NA,24.39
"12584",1985-06-14,NA,NA,NA,NA,24.45
"12585",1985-06-15,NA,NA,NA,NA,25.32
"12586",1985-06-16,NA,NA,NA,NA,24.87
"12587",1985-06-17,NA,NA,NA,NA,25.61
"12588",1985-06-18,NA,NA,NA,NA,25.64
"12589",1985-06-19,NA,NA,NA,NA,24.71
"12590",1985-06-20,NA,NA,NA,NA,24.11
"12591",1985-06-21,NA,NA,NA,NA,24.65
"12592",1985-06-22,NA,NA,NA,NA,24.06
"12593",1985-06-23,NA,NA,NA,NA,23.41
"12594",1985-06-24,NA,NA,NA,NA,23.1
"12595",1985-06-25,NA,NA,NA,NA,23.56
"12596",1985-06-26,NA,NA,NA,NA,23.74
"12597",1985-06-27,NA,NA,NA,NA,23.96
"12598",1985-06-28,NA,NA,NA,NA,23.41
"12599",1985-06-29,NA,NA,NA,NA,23.15
"12600",1985-06-30,NA,NA,NA,NA,22.89
"12601",1985-07-01,NA,NA,NA,NA,23.56
"12602",1985-07-02,NA,NA,NA,NA,23.1
"12603",1985-07-03,NA,NA,NA,NA,22.79
"12604",1985-07-04,NA,NA,NA,NA,24.63
"12605",1985-07-05,NA,NA,NA,NA,23.97
"12606",1985-07-06,NA,NA,NA,NA,23.25
"12607",1985-07-07,NA,NA,NA,NA,24.12
"12608",1985-07-08,NA,NA,NA,NA,23.36
"12609",1985-07-09,NA,NA,NA,NA,23.46
"12610",1985-07-10,NA,NA,NA,NA,22.77
"12611",1985-07-11,NA,NA,NA,NA,22.93
"12612",1985-07-12,NA,NA,NA,NA,22.43
"12613",1985-07-13,NA,NA,NA,NA,22.17
"12614",1985-07-14,NA,NA,NA,NA,22.84
"12615",1985-07-15,NA,NA,NA,NA,22.36
"12616",1985-07-16,NA,NA,NA,NA,21.96
"12617",1985-07-17,NA,NA,NA,NA,21.44
"12618",1985-07-18,NA,NA,NA,NA,20.82
"12619",1985-07-19,NA,NA,NA,NA,21.06
"12620",1985-07-20,NA,NA,NA,NA,20.85
"12621",1985-07-21,NA,NA,NA,NA,20.56
"12622",1985-07-22,NA,NA,NA,NA,20.19
"12623",1985-07-23,NA,NA,NA,NA,19.85
"12624",1985-07-24,NA,NA,NA,NA,19.65
"12625",1985-07-25,NA,NA,NA,NA,19.82
"12626",1985-07-26,NA,NA,NA,NA,20.07
"12627",1985-07-27,NA,NA,NA,NA,20.47
"12628",1985-07-28,NA,NA,NA,NA,20.65
"12629",1985-07-29,NA,NA,NA,NA,20.31
"12630",1985-07-30,NA,NA,NA,NA,19.69
"12631",1985-07-31,NA,NA,NA,NA,19.84
"12632",1985-08-01,NA,NA,NA,NA,18.96
"12633",1985-08-02,NA,NA,NA,NA,18.94
"12634",1985-08-03,NA,NA,NA,NA,18.69
"12635",1985-08-04,NA,NA,NA,NA,18.44
"12636",1985-08-05,NA,NA,NA,NA,18.25
"12637",1985-08-06,NA,NA,NA,NA,18.7
"12638",1985-08-07,NA,NA,NA,NA,18.86
"12639",1985-08-08,NA,NA,NA,NA,18.59
"12640",1985-08-09,NA,NA,NA,NA,18.13
"12641",1985-08-10,NA,NA,NA,NA,19.15
"12642",1985-08-11,NA,NA,NA,NA,18.83
"12643",1985-08-12,NA,NA,NA,NA,18.47
"12644",1985-08-13,NA,NA,NA,NA,18.13
"12645",1985-08-14,NA,NA,NA,NA,17.77
"12646",1985-08-15,NA,NA,NA,NA,17.31
"12647",1985-08-16,NA,NA,NA,NA,16.83
"12648",1985-08-17,NA,NA,NA,NA,17.49
"12649",1985-08-18,NA,NA,NA,NA,17.42
"12650",1985-08-19,NA,NA,NA,NA,17.69
"12651",1985-08-20,NA,NA,NA,NA,18.45
"12652",1985-08-21,NA,NA,NA,NA,17.55
"12653",1985-08-22,NA,NA,NA,NA,16.98
"12654",1985-08-23,NA,NA,NA,NA,16.56
"12655",1985-08-24,NA,NA,NA,NA,17.19
"12656",1985-08-25,NA,NA,NA,NA,16.88
"12657",1985-08-26,NA,NA,NA,NA,16.46
"12658",1985-08-27,NA,NA,NA,NA,16.04
"12659",1985-08-28,NA,NA,NA,NA,15.69
"12660",1985-08-29,NA,NA,NA,NA,15.86
"12661",1985-08-30,NA,NA,NA,NA,16.56
"12662",1985-08-31,NA,NA,NA,NA,16.88
"12663",1985-09-01,NA,NA,NA,NA,22.92
"12664",1985-09-02,NA,NA,NA,NA,22.54
"12665",1985-09-03,NA,NA,NA,NA,22.83
"12666",1985-09-04,NA,NA,NA,NA,22.4
"12667",1985-09-05,NA,NA,NA,NA,22.21
"12668",1985-09-06,NA,NA,NA,NA,21.89
"12669",1985-09-07,NA,NA,NA,NA,21.68
"12670",1985-09-08,NA,NA,NA,NA,22.98
"12671",1985-09-09,NA,NA,NA,NA,22.61
"12672",1985-09-10,NA,NA,NA,NA,22.43
"12673",1985-09-11,NA,NA,NA,NA,22
"12674",1985-09-12,NA,NA,NA,NA,21.96
"12675",1985-09-13,NA,NA,NA,NA,21.47
"12676",1985-09-14,NA,NA,NA,NA,22.02
"12677",1985-09-15,NA,NA,NA,NA,21.73
"12678",1985-09-16,NA,NA,NA,NA,21.64
"12679",1985-09-17,NA,NA,NA,NA,21.36
"12680",1985-09-18,NA,NA,NA,NA,21.31
"12681",1985-09-19,NA,NA,NA,NA,21.24
"12682",1985-09-20,NA,NA,NA,NA,21.01
"12683",1985-09-21,NA,NA,NA,NA,21.46
"12684",1985-09-22,NA,NA,NA,NA,21.36
"12685",1985-09-23,NA,NA,NA,NA,21.43
"12686",1985-09-24,NA,NA,NA,NA,21.71
"12687",1985-09-25,NA,NA,NA,NA,21.43
"12688",1985-09-26,NA,NA,NA,NA,21.51
"12689",1985-09-27,NA,NA,NA,NA,21.24
"12690",1985-09-28,NA,NA,NA,NA,21.7
"12691",1985-09-29,NA,NA,NA,NA,21.83
"12692",1985-09-30,NA,NA,NA,NA,21.58
"12693",1985-10-01,NA,NA,NA,NA,11.33
"12694",1985-10-02,NA,NA,NA,NA,11.74
"12695",1985-10-03,NA,NA,NA,NA,11.5
"12696",1985-10-04,NA,NA,NA,NA,11.27
"12697",1985-10-05,NA,NA,NA,NA,11.05
"12698",1985-10-06,NA,NA,NA,NA,10.79
"12699",1985-10-07,NA,NA,NA,NA,11.2
"12700",1985-10-08,NA,NA,NA,NA,10.98
"12701",1985-10-09,NA,NA,NA,NA,10.76
"12702",1985-10-10,NA,NA,NA,NA,10.51
"12703",1985-10-11,NA,NA,NA,NA,10.48
"12704",1985-10-12,NA,NA,NA,NA,10.31
"12705",1985-10-13,NA,NA,NA,NA,10.34
"12706",1985-10-14,NA,NA,NA,NA,10.09
"12707",1985-10-15,NA,NA,NA,NA,9.95
"12708",1985-10-16,NA,NA,NA,NA,9.8
"12709",1985-10-17,NA,NA,NA,NA,10.34
"12710",1985-10-18,NA,NA,NA,NA,10.25
"12711",1985-10-19,NA,NA,NA,NA,10.13
"12712",1985-10-20,NA,NA,NA,NA,9.92
"12713",1985-10-21,NA,NA,NA,NA,10.13
"12714",1985-10-22,NA,NA,NA,NA,9.92
"12715",1985-10-23,NA,NA,NA,NA,9.89
"12716",1985-10-24,NA,NA,NA,NA,9.7
"12717",1985-10-25,NA,NA,NA,NA,9.78
"12718",1985-10-26,NA,NA,NA,NA,9.72
"12719",1985-10-27,NA,NA,NA,NA,9.63
"12720",1985-10-28,NA,NA,NA,NA,9.78
"12721",1985-10-29,NA,NA,NA,NA,9.75
"12722",1985-10-30,NA,NA,NA,NA,9.6
"12723",1985-10-31,NA,NA,NA,NA,9.39
"12724",1985-11-01,NA,NA,NA,NA,NA
"12725",1985-11-02,NA,NA,NA,NA,NA
"12726",1985-11-03,NA,NA,NA,NA,NA
"12727",1985-11-04,NA,NA,NA,NA,NA
"12728",1985-11-05,NA,NA,NA,NA,NA
"12729",1985-11-06,NA,NA,NA,NA,NA
"12730",1985-11-07,NA,NA,NA,NA,NA
"12731",1985-11-08,NA,NA,NA,NA,NA
"12732",1985-11-09,NA,NA,NA,NA,NA
"12733",1985-11-10,NA,NA,NA,NA,NA
"12734",1985-11-11,NA,NA,NA,NA,NA
"12735",1985-11-12,NA,NA,NA,NA,NA
"12736",1985-11-13,NA,NA,NA,NA,NA
"12737",1985-11-14,NA,NA,NA,NA,NA
"12738",1985-11-15,NA,NA,NA,NA,NA
"12739",1985-11-16,NA,NA,NA,NA,NA
"12740",1985-11-17,NA,NA,NA,NA,NA
"12741",1985-11-18,NA,NA,NA,NA,NA
"12742",1985-11-19,NA,NA,NA,NA,NA
"12743",1985-11-20,NA,NA,NA,NA,NA
"12744",1985-11-21,NA,NA,NA,NA,NA
"12745",1985-11-22,NA,NA,NA,NA,NA
"12746",1985-11-23,NA,NA,NA,NA,NA
"12747",1985-11-24,NA,NA,NA,NA,NA
"12748",1985-11-25,NA,NA,NA,NA,NA
"12749",1985-11-26,NA,NA,NA,NA,NA
"12750",1985-11-27,NA,NA,NA,NA,NA
"12751",1985-11-28,NA,NA,NA,NA,NA
"12752",1985-11-29,NA,NA,NA,NA,NA
"12753",1985-11-30,NA,NA,NA,NA,NA
"12754",1985-12-01,NA,NA,NA,NA,NA
"12755",1985-12-02,NA,NA,NA,NA,NA
"12756",1985-12-03,NA,NA,NA,NA,NA
"12757",1985-12-04,NA,NA,NA,NA,NA
"12758",1985-12-05,NA,NA,NA,NA,NA
"12759",1985-12-06,NA,NA,NA,NA,NA
"12760",1985-12-07,NA,NA,NA,NA,NA
"12761",1985-12-08,NA,NA,NA,NA,NA
"12762",1985-12-09,NA,NA,NA,NA,NA
"12763",1985-12-10,NA,NA,NA,NA,NA
"12764",1985-12-11,NA,NA,NA,NA,NA
"12765",1985-12-12,NA,NA,NA,NA,NA
"12766",1985-12-13,NA,NA,NA,NA,NA
"12767",1985-12-14,NA,NA,NA,NA,NA
"12768",1985-12-15,NA,NA,NA,NA,NA
"12769",1985-12-16,NA,NA,NA,NA,NA
"12770",1985-12-17,NA,NA,NA,NA,NA
"12771",1985-12-18,NA,NA,NA,NA,NA
"12772",1985-12-19,NA,NA,NA,NA,NA
"12773",1985-12-20,NA,NA,NA,NA,NA
"12774",1985-12-21,NA,NA,NA,NA,NA
"12775",1985-12-22,NA,NA,NA,NA,NA
"12776",1985-12-23,NA,NA,NA,NA,NA
"12777",1985-12-24,NA,NA,NA,NA,NA
"12778",1985-12-25,NA,NA,NA,NA,NA
"12779",1985-12-26,NA,NA,NA,NA,NA
"12780",1985-12-27,NA,NA,NA,NA,NA
"12781",1985-12-28,NA,NA,NA,NA,NA
"12782",1985-12-29,NA,NA,NA,NA,NA
"12783",1985-12-30,NA,NA,NA,NA,NA
"12784",1985-12-31,NA,NA,NA,NA,NA
"12785",1986-01-01,NA,NA,NA,NA,44.71
"12786",1986-01-02,NA,NA,NA,NA,34.65
"12787",1986-01-03,NA,NA,NA,NA,32.2
"12788",1986-01-04,NA,NA,NA,NA,31.54
"12789",1986-01-05,NA,NA,NA,NA,27.47
"12790",1986-01-06,NA,NA,NA,NA,30.54
"12791",1986-01-07,NA,NA,NA,NA,93.83
"12792",1986-01-08,NA,NA,NA,NA,92.19
"12793",1986-01-09,NA,NA,NA,NA,86.25
"12794",1986-01-10,NA,NA,NA,NA,79.84
"12795",1986-01-11,NA,NA,NA,NA,69.49
"12796",1986-01-12,NA,NA,NA,NA,65.26
"12797",1986-01-13,NA,NA,NA,NA,61.76
"12798",1986-01-14,NA,NA,NA,NA,79.24
"12799",1986-01-15,NA,NA,NA,NA,91.81
"12800",1986-01-16,NA,NA,NA,NA,140.9
"12801",1986-01-17,NA,NA,NA,NA,194.19
"12802",1986-01-18,NA,NA,NA,NA,189.09
"12803",1986-01-19,NA,NA,NA,NA,164.83
"12804",1986-01-20,NA,NA,NA,NA,153.9
"12805",1986-01-21,NA,NA,NA,NA,179.44
"12806",1986-01-22,NA,NA,NA,NA,152.59
"12807",1986-01-23,NA,NA,NA,NA,139.37
"12808",1986-01-24,NA,NA,NA,NA,142.54
"12809",1986-01-25,NA,NA,NA,NA,156.14
"12810",1986-01-26,NA,NA,NA,NA,151.85
"12811",1986-01-27,NA,NA,NA,NA,157.82
"12812",1986-01-28,NA,NA,NA,NA,154.46
"12813",1986-01-29,NA,NA,NA,NA,148.15
"12814",1986-01-30,NA,NA,NA,NA,147.43
"12815",1986-01-31,NA,NA,NA,NA,141.97
"12816",1986-02-01,NA,NA,NA,NA,NA
"12817",1986-02-02,NA,NA,NA,NA,NA
"12818",1986-02-03,NA,NA,NA,NA,NA
"12819",1986-02-04,NA,NA,NA,NA,NA
"12820",1986-02-05,NA,NA,NA,NA,NA
"12821",1986-02-06,NA,NA,NA,NA,NA
"12822",1986-02-07,NA,NA,NA,NA,NA
"12823",1986-02-08,NA,NA,NA,NA,NA
"12824",1986-02-09,NA,NA,NA,NA,NA
"12825",1986-02-10,NA,NA,NA,NA,NA
"12826",1986-02-11,NA,NA,NA,NA,NA
"12827",1986-02-12,NA,NA,NA,NA,NA
"12828",1986-02-13,NA,NA,NA,NA,NA
"12829",1986-02-14,NA,NA,NA,NA,NA
"12830",1986-02-15,NA,NA,NA,NA,NA
"12831",1986-02-16,NA,NA,NA,NA,NA
"12832",1986-02-17,NA,NA,NA,NA,NA
"12833",1986-02-18,NA,NA,NA,NA,NA
"12834",1986-02-19,NA,NA,NA,NA,NA
"12835",1986-02-20,NA,NA,NA,NA,NA
"12836",1986-02-21,NA,NA,NA,NA,NA
"12837",1986-02-22,NA,NA,NA,NA,NA
"12838",1986-02-23,NA,NA,NA,NA,NA
"12839",1986-02-24,NA,NA,NA,NA,NA
"12840",1986-02-25,NA,NA,NA,NA,NA
"12841",1986-02-26,NA,NA,NA,NA,NA
"12842",1986-02-27,NA,NA,NA,NA,NA
"12843",1986-02-28,NA,NA,NA,NA,NA
"12844",1986-03-01,NA,NA,NA,NA,NA
"12845",1986-03-02,NA,NA,NA,NA,NA
"12846",1986-03-03,NA,NA,NA,NA,NA
"12847",1986-03-04,NA,NA,NA,NA,NA
"12848",1986-03-05,NA,NA,NA,NA,NA
"12849",1986-03-06,NA,NA,NA,NA,NA
"12850",1986-03-07,NA,NA,NA,NA,NA
"12851",1986-03-08,NA,NA,NA,NA,NA
"12852",1986-03-09,NA,NA,NA,NA,NA
"12853",1986-03-10,NA,NA,NA,NA,NA
"12854",1986-03-11,NA,NA,NA,NA,NA
"12855",1986-03-12,NA,NA,NA,NA,NA
"12856",1986-03-13,NA,NA,NA,NA,NA
"12857",1986-03-14,NA,NA,NA,NA,NA
"12858",1986-03-15,NA,NA,NA,NA,NA
"12859",1986-03-16,NA,NA,NA,NA,NA
"12860",1986-03-17,NA,NA,NA,NA,NA
"12861",1986-03-18,NA,NA,NA,NA,NA
"12862",1986-03-19,NA,NA,NA,NA,NA
"12863",1986-03-20,NA,NA,NA,NA,NA
"12864",1986-03-21,NA,NA,NA,NA,NA
"12865",1986-03-22,NA,NA,NA,NA,NA
"12866",1986-03-23,NA,NA,NA,NA,NA
"12867",1986-03-24,NA,NA,NA,NA,NA
"12868",1986-03-25,NA,NA,NA,NA,NA
"12869",1986-03-26,NA,NA,NA,NA,NA
"12870",1986-03-27,NA,NA,NA,NA,NA
"12871",1986-03-28,NA,NA,NA,NA,NA
"12872",1986-03-29,NA,NA,NA,NA,NA
"12873",1986-03-30,NA,NA,NA,NA,NA
"12874",1986-03-31,NA,NA,NA,NA,NA
"12875",1986-04-01,NA,NA,NA,NA,NA
"12876",1986-04-02,NA,NA,NA,NA,NA
"12877",1986-04-03,NA,NA,NA,NA,NA
"12878",1986-04-04,NA,NA,NA,NA,NA
"12879",1986-04-05,NA,NA,NA,NA,NA
"12880",1986-04-06,NA,NA,NA,NA,NA
"12881",1986-04-07,NA,NA,NA,NA,NA
"12882",1986-04-08,NA,NA,NA,NA,NA
"12883",1986-04-09,NA,NA,NA,NA,NA
"12884",1986-04-10,NA,NA,NA,NA,NA
"12885",1986-04-11,NA,NA,NA,NA,NA
"12886",1986-04-12,NA,NA,NA,NA,NA
"12887",1986-04-13,NA,NA,NA,NA,NA
"12888",1986-04-14,NA,NA,NA,NA,NA
"12889",1986-04-15,NA,NA,NA,NA,NA
"12890",1986-04-16,NA,NA,NA,NA,NA
"12891",1986-04-17,NA,NA,NA,NA,NA
"12892",1986-04-18,NA,NA,NA,NA,NA
"12893",1986-04-19,NA,NA,NA,NA,NA
"12894",1986-04-20,NA,NA,NA,NA,NA
"12895",1986-04-21,NA,NA,NA,NA,NA
"12896",1986-04-22,NA,NA,NA,NA,NA
"12897",1986-04-23,NA,NA,NA,NA,NA
"12898",1986-04-24,NA,NA,NA,NA,NA
"12899",1986-04-25,NA,NA,NA,NA,NA
"12900",1986-04-26,NA,NA,NA,NA,NA
"12901",1986-04-27,NA,NA,NA,NA,NA
"12902",1986-04-28,NA,NA,NA,NA,NA
"12903",1986-04-29,NA,NA,NA,NA,NA
"12904",1986-04-30,NA,NA,NA,NA,NA
"12905",1986-05-01,NA,NA,NA,NA,NA
"12906",1986-05-02,NA,NA,NA,NA,NA
"12907",1986-05-03,NA,NA,NA,NA,NA
"12908",1986-05-04,NA,NA,NA,NA,NA
"12909",1986-05-05,NA,NA,NA,NA,NA
"12910",1986-05-06,NA,NA,NA,NA,NA
"12911",1986-05-07,NA,NA,NA,NA,NA
"12912",1986-05-08,NA,NA,NA,NA,NA
"12913",1986-05-09,NA,NA,NA,NA,NA
"12914",1986-05-10,NA,NA,NA,NA,NA
